millis,arduinoId,temp,temp_dht22,humidity,humidity_dht22,pressure,illuminance,uva,uvb,uvIndex
20703899,1,43.18,36.90,3.82,24.50,100.97,1635.48,2395.30,942.88,2.97
20774953,1,42.45,36.70,4.45,24.50,100.97,1633.87,2352.84,955.70,2.96
20846018,1,42.84,36.40,2.59,24.80,100.97,1633.87,2315.46,982.54,2.96
20917073,1,43.66,36.60,-0.73,25.10,100.97,1633.87,2188.94,963.85,2.85
20988128,1,43.68,35.70,-12.13,23.90,100.96,1635.48,2112.11,928.04,2.75
21059183,1,42.98,36.20,-34.41,23.90,100.98,1637.10,2082.14,874.53,2.65
21130238,1,38.95,35.10,-54.66,24.30,100.96,1635.48,2011.78,860.36,2.58
21201293,1,40.98,35.80,-60.29,24.10,100.96,1633.87,1890.37,803.60,2.42
21272347,1,41.43,35.90,-59.43,23.90,100.96,1633.87,1834.88,735.91,2.29
21343402,1,40.20,36.20,-59.52,23.20,100.97,1633.87,1783.84,679.13,2.18
21414457,1,38.61,35.10,-58.84,23.20,100.96,1635.48,1964.79,709.74,2.35
21485522,1,40.11,34.80,-61.94,25.20,100.95,1632.26,1722.23,718.32,2.19
21556577,1,40.66,35.20,-51.87,24.00,100.98,1635.48,2209.30,832.10,2.69
21627642,1,42.88,36.40,-66.40,23.60,100.93,1635.48,2147.99,844.35,2.66
21698716,1,43.23,37.20,-64.89,23.10,100.94,1635.48,2061.64,829.42,2.58
21769791,1,42.38,36.20,-63.30,23.00,100.95,1633.87,1873.19,790.20,2.39
21840866,1,42.13,35.60,-58.49,22.80,100.96,1635.48,2132.61,810.80,2.63
21911951,1,43.96,36.70,-65.06,23.40,100.94,1635.48,2078.27,706.54,2.43
21983036,1,44.09,37.80,-65.26,23.10,100.93,1633.87,1850.10,620.18,2.15
22054120,1,43.32,37.20,-60.17,23.20,100.95,1635.48,1757.65,561.44,2.01
22125205,1,41.86,35.50,-58.55,23.00,100.95,1633.87,1870.01,561.81,2.09
22196290,1,42.09,34.90,-60.94,23.40,100.95,1637.10,2086.66,539.54,2.22
22267375,1,42.02,35.00,-65.90,23.80,100.93,1635.48,2084.97,518.20,2.19
22338480,1,42.48,35.10,-65.89,23.80,100.90,1635.48,2026.54,468.19,2.09
22409584,1,43.04,34.70,-65.82,24.20,100.86,1635.48,2003.26,434.27,2.03
22480689,1,43.02,34.60,-66.16,24.60,100.89,1635.48,1908.73,434.51,1.96
22551803,1,44.27,36.30,-65.07,24.20,100.89,1633.87,1696.56,481.92,1.86
22622928,1,43.23,35.60,-59.43,23.90,100.97,1635.48,1863.14,492.73,2.00
22694053,1,42.46,35.60,-63.66,24.40,101.00,1633.87,1634.97,512.51,1.86
22765178,1,42.57,36.20,-57.74,23.80,101.01,1633.87,1727.62,467.01,1.87
22836303,1,43.45,36.40,-62.82,23.10,101.02,1629.03,1102.75,434.29,1.37
22907427,1,40.91,34.90,-23.93,23.20,101.01,1629.03,1099.51,358.15,1.27
22978552,1,37.86,32.90,-28.33,24.40,101.00,1630.65,1156.77,297.14,1.23
23049677,1,34.98,30.70,-34.16,25.50,101.00,1630.65,1199.72,285.12,1.25
23120802,1,35.45,30.50,-34.92,26.40,101.01,1627.42,1045.92,358.13,1.23
23191928,1,35.45,30.70,-15.87,26.40,101.01,1627.42,1009.80,366.13,1.21
23263053,1,33.14,29.70,-9.97,26.30,101.01,1625.81,1033.08,375.65,1.24
23334179,1,34.02,29.90,-10.31,26.80,101.01,1625.81,1075.12,366.06,1.26
23405305,1,33.98,29.40,-12.11,27.90,101.01,1627.42,1042.22,381.58,1.26
23476430,1,33.70,29.60,-8.61,27.70,101.00,1630.65,1294.15,309.77,1.35
23547555,1,35.80,30.50,-30.17,27.30,101.00,1632.26,1416.40,271.12,1.39
23618680,1,36.00,31.00,-40.89,26.50,101.00,1635.48,1843.58,65.91,1.43
23689805,1,37.30,31.70,-63.14,26.10,101.00,1632.26,1569.91,254.08,1.48
23751259,1,39.46,33.00,-54.49,25.60,100.99,1632.26,1479.86,274.72,1.44
23812293,1,39.09,32.70,-49.24,25.60,101.00,1632.26,1391.93,285.76,1.39
23873327,1,36.48,31.10,-44.00,25.50,100.99,1629.03,1218.68,345.41,1.34
23934359,1,35.64,30.30,-28.40,26.20,100.99,1624.19,971.88,433.34,1.27
23995394,1,35.00,29.80,-1.84,27.20,101.00,1624.19,976.85,427.57,1.27
24056427,1,33.48,29.10,-2.44,26.40,101.00,1624.19,931.04,434.32,1.24
24117459,1,32.57,28.40,2.06,26.70,101.00,1625.81,1000.98,400.15,1.25
24178493,1,32.34,28.00,-4.52,27.80,101.00,1629.03,1186.37,346.72,1.32
24239525,1,32.43,28.70,-23.71,27.30,100.99,1630.65,1258.31,346.89,1.37
24300557,1,33.48,29.10,-28.60,27.70,101.00,1627.42,1134.58,399.23,1.35
24361590,1,33.11,29.20,-15.39,27.40,100.99,1627.42,1115.02,418.10,1.36
24422625,1,33.79,29.20,-12.53,28.20,100.99,1627.42,1183.91,430.11,1.42
24483657,1,34.59,29.60,-18.29,27.20,100.99,1627.42,1143.45,440.79,1.41
24544689,1,34.79,29.50,-14.29,27.60,100.99,1622.58,945.61,464.37,1.29
24605722,1,34.18,29.30,5.35,29.00,100.99,1624.19,987.15,461.88,1.32
24666754,1,33.20,29.10,2.09,29.00,100.99,1625.81,1071.34,459.06,1.38
24727787,1,33.52,28.90,-6.03,27.70,100.98,1622.58,942.97,464.14,1.29
24788819,1,32.36,28.80,5.81,27.30,100.99,1622.58,905.09,463.68,1.26
24849851,1,32.96,28.70,9.75,28.30,100.98,1624.19,918.52,469.00,1.28
24910882,1,32.98,28.40,8.72,28.30,100.99,1622.58,953.27,474.48,1.31
24971914,1,31.86,27.90,7.64,28.80,100.98,1624.19,961.11,473.10,1.31
25032947,1,32.02,27.80,6.71,28.90,100.98,1624.19,1006.35,492.70,1.37
25093979,1,31.75,27.60,4.93,28.60,100.98,1624.19,994.09,488.54,1.36
25155012,1,31.36,27.80,6.69,29.10,100.98,1624.19,993.19,499.72,1.37
25216044,1,31.09,28.10,7.82,29.70,100.98,1622.58,976.21,505.71,1.37
25277077,1,29.91,27.90,8.91,28.60,100.98,1622.58,925.12,472.91,1.29
25338112,1,30.77,27.90,10.66,29.00,100.98,1622.58,936.44,469.44,1.29
25399144,1,30.93,27.60,9.07,29.00,100.97,1622.58,933.09,461.88,1.28
25460177,1,31.07,27.20,8.32,29.20,100.97,1622.58,884.19,445.86,1.22
25521210,1,30.23,26.70,11.31,29.70,100.97,1620.97,803.41,405.78,1.11
25582242,1,29.71,26.30,14.71,30.90,100.97,1620.97,760.88,372.08,1.04
25643275,1,29.98,26.60,17.09,31.70,100.98,1620.97,757.01,374.06,1.04
25704307,1,29.82,26.30,15.92,31.20,100.98,1620.97,750.89,370.49,1.03
25765342,1,29.57,26.20,17.15,31.80,100.98,1620.97,746.67,362.11,1.01
25826375,1,29.80,26.30,16.88,31.20,100.98,1622.58,791.29,339.15,1.02
25887407,1,30.27,26.50,9.55,30.80,100.97,1630.65,1271.50,433.61,1.49
25948440,1,31.27,27.70,-23.60,29.80,100.94,1630.65,1377.63,487.99,1.64
26009472,1,33.59,28.90,-25.63,30.90,100.94,1625.81,1018.19,434.23,1.31
26070504,1,33.79,28.50,-1.45,29.70,100.96,1630.65,1462.22,557.49,1.79
26131537,1,34.27,29.60,-29.30,28.70,100.94,1624.19,1041.53,494.84,1.40
26192572,1,33.43,29.00,1.10,28.50,100.96,1622.58,961.86,473.35,1.32
26253604,1,32.32,28.40,6.24,28.00,100.96,1622.58,896.28,424.43,1.20
26314636,1,32.25,28.40,7.91,29.70,100.96,1624.19,916.49,451.60,1.25
26375669,1,31.89,28.00,7.69,28.20,100.97,1624.19,946.25,489.83,1.33
26436701,1,31.25,27.50,8.69,29.00,100.97,1620.97,871.61,457.51,1.23
26497733,1,31.43,27.20,12.01,29.30,100.97,1620.97,755.71,386.43,1.05
26558766,1,31.21,27.30,14.32,29.90,100.96,1622.58,735.80,362.60,1.01
26619798,1,30.54,26.90,14.37,29.70,100.97,1620.97,792.22,382.34,1.07
26680834,1,30.20,26.80,13.22,32.70,100.96,1622.58,822.79,401.22,1.12
26741867,1,30.32,26.90,13.37,31.80,100.97,1620.97,789.41,393.49,1.09
26802900,1,30.70,26.90,14.62,32.00,100.96,1620.97,726.76,347.22,0.98
26863932,1,30.18,26.60,15.13,30.70,100.96,1620.97,717.10,315.94,0.93
26924965,1,30.27,26.60,14.68,31.00,100.96,1624.19,761.85,300.19,0.95
26985997,1,30.84,26.80,9.97,31.00,100.96,1625.81,960.43,364.29,1.17
27047030,1,31.11,27.00,-0.25,31.60,100.95,1625.81,1053.72,378.65,1.26
27108064,1,31.87,27.70,-6.36,31.50,100.95,1622.58,834.76,373.94,1.09
27169097,1,30.73,26.90,11.18,30.70,100.96,1620.97,831.47,397.81,1.12
27230129,1,29.66,26.30,14.53,32.40,100.96,1620.97,784.81,387.93,1.08
27291162,1,28.54,25.70,17.73,32.50,100.97,1619.35,731.09,365.05,1.01
27352194,1,28.61,25.60,21.03,34.60,100.97,1619.35,697.23,344.61,0.96
27413228,1,29.27,25.70,21.43,33.70,100.97,1617.74,670.51,336.93,0.93
27474260,1,29.09,25.90,23.04,35.00,100.97,1619.35,641.83,317.26,0.88
27535295,1,28.46,25.60,22.58,33.50,100.97,1617.74,634.40,307.14,0.86
27596327,1,28.82,25.60,23.73,35.00,100.97,1619.35,636.15,310.59,0.87
27657360,1,29.09,25.70,23.27,34.30,100.97,1617.74,630.87,311.44,0.86
27718392,1,28.86,25.60,22.99,33.90,100.97,1617.74,613.79,309.05,0.85
27779426,1,28.23,25.20,24.43,33.80,100.97,1617.74,589.66,289.07,0.81
27840458,1,28.02,25.30,25.96,34.80,100.97,1617.74,600.40,288.94,0.81
27901491,1,28.16,25.30,24.77,34.10,100.97,1619.35,637.14,304.81,0.86
27962523,1,28.30,25.20,24.36,35.00,100.97,1620.97,682.10,339.63,0.94
28023558,1,28.68,25.30,23.13,34.30,100.97,1619.35,703.70,360.11,0.98
28084590,1,28.16,25.20,22.16,33.90,100.97,1619.35,708.53,359.95,0.98
28145623,1,28.30,25.20,22.16,34.70,100.97,1620.97,709.36,356.79,0.98
28206656,1,28.43,25.40,21.30,34.40,100.97,1619.35,713.42,346.99,0.97
28267688,1,28.39,25.30,21.01,34.10,100.97,1620.97,726.18,354.85,0.99
28328721,1,28.50,25.30,20.90,33.60,100.96,1619.35,720.49,352.20,0.98
28389754,1,28.23,25.10,21.82,34.70,100.97,1619.35,669.60,334.96,0.92
28450789,1,28.29,25.00,24.33,35.00,100.97,1616.13,613.86,309.89,0.85
28511822,1,28.39,25.00,26.23,35.50,100.98,1614.52,547.16,268.20,0.75
28572854,1,28.04,24.90,27.88,35.00,100.97,1617.74,507.78,242.67,0.69
28633887,1,27.21,24.60,29.90,36.70,100.98,1616.13,509.16,237.20,0.68
28694919,1,27.52,24.70,29.70,36.60,100.97,1617.74,543.64,253.31,0.73
28755951,1,27.61,24.70,27.48,35.60,100.97,1617.74,605.14,282.24,0.81
28816984,1,27.50,24.60,25.76,35.10,100.97,1619.35,652.90,306.30,0.87
28878018,1,27.57,24.70,24.63,35.60,100.97,1619.35,679.35,331.61,0.93
28939051,1,27.50,24.60,24.62,35.50,100.97,1617.74,672.54,334.96,0.93
29000083,1,27.55,24.60,25.48,36.70,100.97,1619.35,656.05,331.64,0.91
29061116,1,27.98,24.80,25.77,35.80,100.97,1617.74,633.05,315.64,0.87
29122149,1,27.86,24.80,25.70,35.20,100.96,1617.74,625.87,303.07,0.85
29183181,1,28.18,24.80,25.70,35.70,100.96,1617.74,627.92,299.86,0.85
29244214,1,27.62,24.80,25.44,35.10,100.96,1619.35,640.31,310.17,0.87
29305246,1,27.55,24.60,25.24,35.60,100.96,1620.97,652.62,292.12,0.86
29366281,1,27.41,24.80,23.21,34.20,100.96,1620.97,673.27,312.82,0.90
29427313,1,27.66,24.80,22.83,34.60,100.96,1620.97,709.73,340.54,0.96
29488346,1,27.41,24.60,21.37,33.90,100.96,1619.35,723.13,351.06,0.98
29549379,1,27.89,24.70,22.05,35.10,100.96,1620.97,722.01,349.49,0.98
29610411,1,28.18,24.80,21.45,34.00,100.96,1620.97,734.99,348.50,0.99
29671444,1,27.91,24.70,20.75,33.60,100.96,1620.97,760.40,351.83,1.01
29732476,1,28.39,24.90,19.73,34.40,100.95,1624.19,834.99,318.56,1.02
29793511,1,29.41,25.40,15.53,34.00,100.95,1624.19,852.76,335.20,1.06
29854544,1,29.98,25.80,12.96,33.00,100.94,1622.58,841.21,371.71,1.10
29915576,1,30.14,25.80,14.50,33.10,100.94,1622.58,859.45,399.65,1.15
29976609,1,30.62,26.10,13.84,33.50,100.94,1624.19,902.59,410.44,1.19
30037641,1,30.29,26.10,12.22,33.40,100.94,1624.19,856.34,389.06,1.13
30098674,1,29.96,26.00,13.61,33.60,100.94,1620.97,796.45,379.05,1.07
30159707,1,30.18,26.00,17.37,33.80,100.94,1620.97,774.54,376.45,1.05
30220749,1,29.82,25.90,18.49,32.50,100.94,1619.35,751.08,370.53,1.03
30281783,1,29.50,25.90,20.52,32.70,100.94,1619.35,719.64,355.80,0.99
30342817,1,28.89,25.40,22.77,35.10,100.95,1617.74,708.37,352.06,0.97
30403852,1,29.36,25.60,22.22,33.00,100.94,1619.35,709.18,357.08,0.98
30464886,1,29.52,25.70,22.14,32.60,100.94,1619.35,699.69,338.53,0.95
30525922,1,29.59,25.80,21.65,33.00,100.94,1625.81,810.39,296.56,0.98
30586956,1,30.41,26.10,16.47,33.10,100.94,1630.65,968.08,182.31,0.94
30647990,1,32.46,28.00,5.43,32.00,100.93,1624.19,905.96,383.90,1.16
30709028,1,31.16,26.50,7.96,31.90,100.93,1625.81,947.35,394.81,1.20
30770062,1,30.71,26.70,8.33,32.30,100.93,1625.81,934.95,380.86,1.18
30831097,1,31.16,27.00,8.75,32.80,100.93,1629.03,1011.08,379.35,1.23
30892131,1,31.70,27.50,6.35,31.90,100.93,1629.03,1023.08,379.43,1.24
30953166,1,33.64,28.70,4.84,31.30,100.93,1629.03,1040.41,411.37,1.29
31014200,1,34.09,29.40,5.38,30.70,100.94,1629.03,1041.94,424.18,1.31
31075235,1,36.27,31.00,3.55,30.20,100.93,1625.81,960.64,463.74,1.30
31136272,1,34.34,29.10,8.89,29.30,100.94,1629.03,1032.87,474.83,1.37
31197306,1,33.52,28.80,11.22,30.30,100.94,1624.19,870.39,399.53,1.15
31258341,1,32.39,28.20,14.06,30.40,100.93,1629.03,1016.56,413.85,1.28
31319375,1,33.80,29.50,9.09,31.00,100.94,1629.03,1029.20,410.82,1.28
31380410,1,35.07,29.70,5.89,30.00,100.94,1622.58,863.02,384.44,1.13
31441445,1,33.41,28.60,11.33,30.20,100.94,1620.97,794.84,369.56,1.06
31502479,1,32.41,28.20,14.54,31.10,100.93,1620.97,770.98,366.55,1.04
31563516,1,31.07,27.40,16.79,31.00,100.93,1622.58,749.67,362.80,1.02
31624552,1,31.12,27.20,19.41,33.80,100.94,1620.97,724.94,358.34,0.99
31685586,1,31.62,27.40,19.31,32.20,100.93,1619.35,709.95,348.12,0.97
31746620,1,30.98,27.00,19.96,32.10,100.94,1619.35,689.66,341.56,0.95
31807655,1,30.89,26.80,21.15,33.10,100.94,1619.35,674.39,329.82,0.92
31868689,1,30.52,26.50,21.81,33.30,100.93,1617.74,677.53,329.01,0.92
31929724,1,30.32,26.40,21.00,33.00,100.93,1619.35,684.22,338.89,0.94
31990758,1,30.62,26.50,21.89,32.70,100.94,1617.74,663.29,333.10,0.92
32051795,1,29.11,25.80,23.99,32.80,100.94,1617.74,638.78,324.59,0.89
32112829,1,29.25,25.60,25.07,33.40,100.94,1619.35,614.38,311.87,0.85
32173864,1,29.00,25.60,25.80,33.70,100.94,1617.74,598.44,298.87,0.82
32234899,1,28.77,25.30,26.59,33.90,100.94,1616.13,581.21,295.31,0.81
32295933,1,28.52,25.20,27.64,34.60,100.93,1616.13,537.65,268.01,0.74
32356968,1,27.86,24.80,29.40,34.80,100.93,1614.52,511.86,246.55,0.69
32418002,1,27.84,24.80,30.41,36.00,100.93,1616.13,526.82,247.37,0.71
32479038,1,28.00,24.70,28.93,35.40,100.93,1616.13,541.39,260.25,0.73
32540073,1,28.04,24.70,28.46,35.20,100.93,1616.13,526.78,258.36,0.72
32601108,1,27.77,24.60,29.58,35.10,100.93,1614.52,498.70,248.97,0.69
32662142,1,27.46,24.50,31.14,35.50,100.93,1614.52,465.17,232.27,0.64
32723177,1,27.46,24.40,32.31,36.00,100.93,1614.52,455.69,230.36,0.63
32784212,1,27.52,24.40,33.15,36.00,100.93,1612.90,462.97,232.51,0.64
32845246,1,27.32,24.50,33.38,36.60,100.93,1616.13,476.38,237.64,0.66
32906283,1,27.21,24.40,32.85,36.50,100.93,1616.13,481.49,239.43,0.66
32967318,1,26.93,24.30,32.85,36.30,100.93,1614.52,464.09,228.71,0.64
33028353,1,26.59,24.10,33.18,36.60,100.93,1614.52,440.79,212.37,0.60
33089387,1,26.79,24.10,34.08,36.70,100.93,1612.90,423.10,198.29,0.57
33150422,1,26.52,23.80,34.98,37.50,100.93,1614.52,424.25,195.46,0.56
33211456,1,26.73,23.80,34.73,37.70,100.93,1614.52,433.73,200.37,0.58
33272491,1,26.45,23.80,35.06,38.60,100.93,1614.52,445.98,210.92,0.60
33333526,1,26.45,23.70,36.09,40.20,100.92,1612.90,444.34,213.63,0.60
33394562,1,26.75,23.90,36.23,39.60,100.92,1612.90,431.13,201.46,0.58
33455597,1,26.25,23.70,37.59,41.90,100.93,1614.52,430.40,196.20,0.57
33516631,1,26.45,23.80,37.48,40.70,100.93,1616.13,439.90,197.30,0.58
33577666,1,26.77,24.00,36.77,40.80,100.92,1616.13,458.21,202.05,0.60
33638700,1,26.45,24.10,36.20,39.60,100.92,1616.13,481.27,215.25,0.63
33699735,1,26.52,24.10,35.19,39.50,100.91,1617.74,502.52,232.80,0.67
33760769,1,27.00,24.10,35.08,41.00,100.92,1617.74,521.21,242.88,0.70
33821807,1,26.86,24.10,34.86,41.40,100.91,1619.35,540.67,253.60,0.72
33882841,1,27.14,24.20,34.79,40.90,100.91,1617.74,556.41,270.27,0.76
33943876,1,27.95,24.40,34.79,41.50,100.91,1617.74,545.31,269.69,0.75
34004910,1,27.34,24.60,35.74,40.70,100.91,1616.13,520.02,266.56,0.73
34065945,1,26.70,24.70,37.89,40.20,100.91,1612.90,477.72,252.02,0.68
34126979,1,26.66,24.40,39.56,40.50,100.91,1612.90,436.01,231.55,0.62
34188014,1,26.70,24.10,41.34,42.00,100.91,1609.68,403.91,210.97,0.57
34249050,1,26.27,24.00,42.40,41.60,100.91,1609.68,384.71,201.01,0.54
34310085,1,25.36,23.90,43.92,41.90,100.91,1608.06,357.40,187.26,0.50
34371119,1,25.32,23.80,45.71,42.80,100.91,1608.06,332.00,175.54,0.47
34432154,1,25.41,23.40,46.24,42.70,100.91,1604.84,310.39,164.65,0.44
34493188,1,25.61,23.40,46.93,43.00,100.90,1606.45,281.56,141.81,0.39
34554222,1,25.77,23.40,47.33,43.80,100.91,1606.45,266.31,135.26,0.37
34615257,1,25.66,23.20,46.96,42.90,100.91,1604.84,255.96,130.33,0.36
34676291,1,25.54,23.00,47.51,44.20,100.91,1604.84,248.95,125.92,0.34
34737328,1,25.84,23.00,47.89,44.90,100.90,1603.23,244.18,122.28,0.34
34798363,1,26.02,22.90,47.71,44.30,100.90,1603.23,249.18,126.28,0.34
34859397,1,25.80,22.90,47.24,44.30,100.90,1604.84,253.29,131.07,0.35
34920432,1,25.29,22.80,47.63,44.20,100.90,1604.84,260.74,133.38,0.36
34981466,1,25.37,22.70,48.45,44.90,100.90,1604.84,268.62,139.81,0.38
35042501,1,24.93,22.60,48.56,44.90,100.90,1606.45,274.18,144.91,0.39
35103535,1,24.95,22.60,48.99,44.80,100.90,1604.84,276.51,146.65,0.39
35164572,1,25.02,22.60,49.69,45.70,100.91,1604.84,281.39,153.08,0.40
35225607,1,25.32,22.60,49.49,45.40,100.90,1604.84,281.94,150.77,0.40
35286641,1,25.11,22.60,49.29,45.30,100.90,1604.84,279.14,147.53,0.40
35347676,1,25.23,22.60,49.65,45.70,100.90,1603.23,274.54,152.05,0.40
35408710,1,25.36,22.60,50.39,46.60,100.91,1601.61,263.14,152.33,0.39
35469745,1,24.84,22.60,51.83,47.10,100.90,1600.00,232.41,131.87,0.35
35530779,1,24.93,22.50,52.21,46.30,100.90,1600.00,208.81,117.39,0.30
35591816,1,25.02,22.40,52.14,46.20,100.90,1596.77,200.01,111.15,0.29
35652851,1,25.04,22.40,53.22,47.80,100.91,1598.39,190.11,103.53,0.28
35713885,1,24.68,22.20,53.04,46.70,100.90,1598.39,189.99,103.96,0.27
35774919,1,24.61,22.20,53.75,48.30,100.91,1598.39,192.44,105.27,0.28
35835954,1,24.86,22.20,53.60,47.60,100.90,1596.77,199.77,112.01,0.29
35896988,1,24.98,22.20,53.61,48.20,100.91,1598.39,205.55,113.32,0.30
35958022,1,24.89,22.20,53.33,47.70,100.91,1598.39,207.90,114.99,0.30
36019057,1,24.82,22.20,53.79,48.50,100.91,1600.00,217.48,119.28,0.31
36080094,1,24.41,22.20,53.20,47.60,100.90,1600.00,228.63,125.45,0.33
36141128,1,24.41,22.10,53.64,47.70,100.91,1601.61,238.00,127.57,0.34
36202162,1,24.75,22.10,53.59,48.70,100.90,1601.61,247.38,130.10,0.35
36263197,1,24.82,22.10,52.79,48.40,100.91,1604.84,260.88,135.20,0.37
36324232,1,24.96,22.10,52.12,48.00,100.90,1604.84,281.03,149.37,0.40
36385266,1,24.82,22.10,52.03,48.10,100.90,1604.84,288.96,150.59,0.41
36446301,1,24.87,22.20,51.64,48.40,100.90,1604.84,288.08,151.16,0.41
36507337,1,24.48,22.10,52.06,48.20,100.90,1604.84,274.50,142.87,0.39
36568371,1,24.82,22.20,52.59,48.70,100.90,1603.23,254.02,128.96,0.35
36629406,1,24.59,22.20,53.17,48.60,100.90,1604.84,228.31,111.69,0.31
36690441,1,24.21,22.10,54.15,48.90,100.90,1603.23,219.83,110.78,0.30
36751475,1,24.27,22.00,55.58,50.20,100.90,1601.61,219.61,110.83,0.30
36812510,1,24.23,22.10,55.93,49.90,100.90,1601.61,230.29,117.50,0.32
36873545,1,24.21,22.00,55.65,49.40,100.90,1604.84,244.74,129.81,0.35
36934581,1,24.16,22.10,55.80,49.40,100.90,1603.23,250.62,134.24,0.36
36995614,1,23.87,22.10,55.91,49.80,100.90,1603.23,256.30,133.91,0.36
37056649,1,24.14,22.10,56.26,49.90,100.90,1604.84,266.20,141.53,0.38
37117683,1,24.16,22.10,56.35,51.00,100.90,1604.84,274.88,145.20,0.39
37178717,1,24.21,22.00,56.16,50.60,100.90,1603.23,281.23,149.13,0.40
37239752,1,24.21,21.90,55.99,50.80,100.90,1604.84,285.68,151.44,0.40
37300786,1,24.04,21.80,56.09,51.00,100.90,1604.84,284.71,145.04,0.40
37361823,1,24.27,21.90,56.19,51.00,100.90,1604.84,295.56,143.07,0.40
37422857,1,24.29,21.80,55.18,50.90,100.90,1608.06,315.04,157.98,0.43
37483891,1,24.64,21.90,54.61,51.50,100.90,1608.06,322.19,162.15,0.45
37544926,1,24.52,22.00,54.19,51.10,100.90,1608.06,340.35,169.73,0.47
37605960,1,24.11,22.00,54.12,50.30,100.89,1608.06,352.21,182.97,0.49
37666995,1,24.14,22.10,55.31,51.00,100.89,1604.84,331.32,178.93,0.47
37728029,1,23.64,22.00,56.74,51.00,100.89,1604.84,301.22,165.35,0.43
37789063,1,24.02,22.10,57.54,50.70,100.89,1603.23,288.52,156.49,0.41
37850101,1,24.14,22.00,57.48,50.90,100.89,1603.23,283.27,151.94,0.40
37911135,1,24.11,22.00,57.69,51.60,100.89,1601.61,273.02,147.39,0.39
37972170,1,24.05,21.90,58.58,51.90,100.89,1601.61,258.24,134.34,0.36
38033204,1,24.20,21.80,58.66,52.20,100.89,1603.23,263.49,135.89,0.37
38094239,1,24.23,21.80,58.47,52.70,100.89,1603.23,273.52,142.49,0.38
38155273,1,24.09,21.70,58.53,52.60,100.89,1604.84,281.32,147.73,0.40
38216307,1,24.12,21.70,58.54,53.00,100.89,1604.84,290.12,152.97,0.41
38277344,1,23.98,21.90,58.64,52.70,100.89,1604.84,287.47,148.90,0.40
38338379,1,24.09,21.80,58.60,52.40,100.89,1604.84,282.59,143.47,0.39
38399413,1,24.16,21.70,58.86,53.40,100.89,1606.45,277.26,138.73,0.38
38460448,1,24.00,21.80,58.69,53.30,100.89,1604.84,273.36,138.11,0.38
38521482,1,24.20,21.80,58.93,52.90,100.89,1604.84,266.13,134.75,0.37
38582517,1,24.14,21.70,58.56,52.90,100.89,1604.84,256.78,126.82,0.35
38643552,1,24.36,21.70,58.81,53.50,100.89,1604.84,254.33,124.51,0.35
38704589,1,24.61,21.70,58.66,53.30,100.89,1604.84,256.78,126.82,0.35
38765623,1,24.62,21.80,58.38,53.40,100.89,1603.23,257.78,127.82,0.35
38826658,1,24.80,21.80,59.04,53.80,100.88,1603.23,264.53,137.27,0.37
38887692,1,24.20,21.80,59.18,53.40,100.89,1601.61,263.29,138.13,0.37
38948727,1,23.82,21.60,59.73,53.30,100.89,1603.23,265.72,137.25,0.37
39009762,1,23.73,21.60,60.34,53.90,100.89,1603.23,271.60,141.68,0.38
39070796,1,23.61,21.50,60.77,53.90,100.88,1603.23,274.30,137.54,0.38
39131831,1,23.95,21.60,60.92,54.30,100.89,1604.84,280.57,140.28,0.39
39192868,1,24.07,21.60,59.90,53.90,100.88,1606.45,285.62,141.07,0.39
39253902,1,23.91,21.50,59.12,53.80,100.89,1606.45,377.65,217.50,0.56
